"","ano","mes","mes_inter_int","month_inter","regiao","avg_temp_ar_new","avg_temp_max_new","avg_temp_min_new","median_temp_ar","median_temp_max","median_temp_min"
"41",2012,9,"2012-09","Sep","CO",25.6429433676367,26.4754111565039,24.8346905957585,25.8457584578463,26.6888587549087,25.04471867938
"42",2012,9,"2012-09","Sep","N",27.3775662292696,28.0721784783304,26.7139296660663,27.2676187590089,27.9334698316616,26.6317987089202
"43",2012,9,"2012-09","Sep","NE",25.8390631213027,26.5471564291727,25.1651518903775,26.1886027668601,26.8957233146068,25.5275028089888
"44",2012,9,"2012-09","Sep","S",17.1131912980098,17.6914079276721,16.5613999737038,16.9107012860956,17.3582100238663,16.4265972222222
"45",2012,9,"2012-09","Sep","SE",21.6126878863876,22.3600893344669,20.8992413092984,22.1834143518518,22.8580776235388,21.4953472222222
"46",2012,10,"2012-10","Oct","CO",25.6132824478506,26.3356841487365,24.9240768668585,25.7811642773278,26.5122563143259,25.1244816245182
"47",2012,10,"2012-10","Oct","N",27.0963236948064,27.7376389761751,26.4930239436743,27.264525689676,27.9588591063262,26.6293420531011
"48",2012,10,"2012-10","Oct","NE",26.6412966203396,27.3193329300148,26.0057164678987,27.1727785735161,27.9090550026376,26.5378793726064
"49",2012,10,"2012-10","Oct","S",19.0656913353618,19.6766175946075,18.4979319419676,18.8744848794056,19.5074066528749,18.3101795458558
"50",2012,10,"2012-10","Oct","SE",22.4747550722212,23.1556583543297,21.8375539524694,22.9114743011722,23.5757889990983,22.3076401446654
"51",2012,11,"2012-11","Nov","CO",24.9859630000867,25.6394837464951,24.3656334798299,25.1160651920839,25.7578816509199,24.5559027777777
"52",2012,11,"2012-11","Nov","N",26.6544689375507,27.2395786408872,26.1078898836874,26.6460394701271,27.2619872136388,26.0758680555555
"53",2012,11,"2012-11","Nov","NE",26.6122878738961,27.2622252462294,26.0064247354781,26.8235065295915,27.4249987797187,26.2338338030405
"54",2012,11,"2012-11","Nov","S",21.1240581893452,21.7689035990471,20.518235700194,21.2945607018849,21.9121709656085,20.7013982928241
"55",2012,11,"2012-11","Nov","SE",22.7298861601905,23.3597443559585,22.1414995993064,23.2384579548102,23.8477314814815,22.6709752321981
"56",2012,12,"2012-12","Dec","CO",25.0028606941369,25.6374183481642,24.401870264352,25.0744050522139,25.6863463261649,24.5068700381419
"57",2012,12,"2012-12","Dec","N",26.2214010443461,26.7831746398086,25.6991415438141,26.2567250059938,26.7951887490748,25.6957045143639
"58",2012,12,"2012-12","Dec","NE",26.6510714529105,27.2942488658408,26.0544706193753,26.7302092121684,27.3412932567738,26.1346321625269
"59",2012,12,"2012-12","Dec","S",22.5445595628395,23.1900172543268,21.9388223517,22.8492042143018,23.3459968602825,22.4297715053764
"60",2012,12,"2012-12","Dec","SE",23.7378727663014,24.3773033668971,23.1386803659492,24.2836477987421,24.9105734767025,23.6295922939068
"61",2013,1,"2013-01","Jan","CO",24.7013230180784,25.341412027311,24.0917660119231,24.7610594969198,25.3657050282539,24.2119573431306
"62",2013,1,"2013-01","Jan","N",25.6608517609786,26.194768317183,25.1637559655887,25.6517890772128,26.2549590536851,25.2182213629773
"63",2013,1,"2013-01","Jan","NE",26.3515495166085,26.9851060053895,25.7618217985011,26.4535531222506,27.0698272884225,25.8719511068473
"64",2013,1,"2013-01","Jan","S",22.8873738221325,23.5448018381668,22.26831914248,23.3573638197714,23.9995740865277,22.7386120591581
"65",2013,1,"2013-01","Jan","SE",23.7330013197781,24.3874953415607,23.1162371902576,24.1963725791577,24.86281124498,23.5599817128924
"66",2013,2,"2013-02","Feb","CO",24.8347283006201,25.4871295953152,24.2177590972861,25.0246448604669,25.63986370945,24.3562583604715
"67",2013,2,"2013-02","Feb","N",25.4752670177382,25.9992637216782,24.9895981296912,25.5710727496918,26.1078175092479,25.0877072175466
"68",2013,2,"2013-02","Feb","NE",26.2914095808796,26.9165063751265,25.7085077206377,26.4212524654833,27.0166022995379,25.8150414812385
"69",2013,2,"2013-02","Feb","S",23.320955139684,23.9588383832274,22.7259879945337,23.7452802359882,24.3806714391509,23.1588519177038
"70",2013,2,"2013-02","Feb","SE",24.3794956598282,25.1077543342755,23.6959940575085,24.7471018913971,25.5487672583827,23.9876966007103
"71",2013,3,"2013-03","Mar","CO",24.7617814661753,25.4031001396974,24.1539102208088,24.9355020261144,25.5867208672087,24.2999324476469
"72",2013,3,"2013-03","Mar","N",25.7608338227359,26.2961319723497,25.2593353047802,25.9340627114821,26.4565080081209,25.4368669817691
"73",2013,3,"2013-03","Mar","NE",26.4530764774029,27.0770266600995,25.8673329837149,26.5729487725166,27.1542801110062,26.0034792982438
"74",2013,3,"2013-03","Mar","S",21.4313330355352,22.0532245228911,20.8416086075722,21.7135754326103,22.4078260869566,21.1172888015717
"75",2013,3,"2013-03","Mar","SE",23.457670561272,24.093302745812,22.8655055825887,23.8948275862069,24.4698694869487,23.2620162016201
"76",2013,4,"2013-04","Apr","CO",24.1554281328097,24.8163359628904,23.527300261158,24.235971919632,24.9428703703703,23.6022482014388
"77",2013,4,"2013-04","Apr","N",25.9002332806248,26.4434705520962,25.3906058738505,26.0016783643576,26.5356153219234,25.4944339175746
"78",2013,4,"2013-04","Apr","NE",25.8959945797124,26.4926716786596,25.3362351816571,26.1044718564293,26.6756252028563,25.5351418847464
"79",2013,4,"2013-04","Apr","S",19.2520659555656,19.8713603863055,18.6758375309923,19.291685965725,19.9252375434531,18.5914597354374
"80",2013,4,"2013-04","Apr","SE",21.985313936881,22.6290004471924,21.3846093299046,22.2820833333333,22.9125868296749,21.662844567987
"81",2013,5,"2013-05","May","CO",22.532381384826,23.23251012472,21.8619104468921,22.1784177498879,22.9667861945316,21.5358315677967
"82",2013,5,"2013-05","May","N",25.9050008483477,26.4680918653273,25.3788935498966,26.0487510072522,26.5662329803328,25.5388609066253
"83",2013,5,"2013-05","May","NE",25.2748146083069,25.8602146034814,24.7262460589624,25.822358884163,26.4721102150537,25.196123271459
"84",2013,5,"2013-05","May","S",16.2424275106353,16.7958042357381,15.7148569905026,15.9840501792114,16.5257991442235,15.4646940147948
"85",2013,5,"2013-05","May","SE",19.7968730146879,20.4627358791061,19.1654520756049,19.930375,20.7154233870967,19.3452199281867
"86",2013,6,"2013-06","Jun","CO",21.9353761960227,22.6719905099641,21.2199520441811,21.7638710582651,22.4981586719336,21.0226066307987
"87",2013,6,"2013-06","Jun","N",25.8669653557739,26.4882478288722,25.2740218546846,26.0315496872829,26.6148019457957,25.4369847151459
"88",2013,6,"2013-06","Jun","NE",24.639856349207,25.2569807246176,24.0552223537135,25.108404226353,25.7383199273622,24.4943827662472
"89",2013,6,"2013-06","Jun","S",14.093577418099,14.6075288073275,13.5939387218688,13.5977300764865,14.0846782988004,13.1068743818002
"90",2013,6,"2013-06","Jun","SE",18.8265290484546,19.4989268067376,18.182299748646,19.2258178394917,19.9502316960149,18.4981642739469
"91",2013,7,"2013-07","Jul","CO",21.7358512730711,22.5556008855701,20.9356346502671,21.7582017864248,22.6012402533379,20.8941182854235
"92",2013,7,"2013-07","Jul","N",25.7573278875567,26.4338074528657,25.1088195610068,25.9176747311828,26.6379127725857,25.2904489016237
"93",2013,7,"2013-07","Jul","NE",24.2537712645784,24.899666657689,23.6364501206135,24.4044549336101,25.0285613245508,23.8391251299843
"94",2013,7,"2013-07","Jul","S",13.70427097912,14.2463902221513,13.1813540013219,13.3394618834081,13.761748757343,12.9195739910314
"95",2013,7,"2013-07","Jul","SE",18.8662941641739,19.5729691636777,18.1846840142289,19.3037364130435,19.9545698924731,18.6362007168459
"96",2013,8,"2013-08","Aug","CO",23.372986112707,24.2864820414766,22.4777531254021,23.3644685653864,24.2862971875774,22.4530889378719
"97",2013,8,"2013-08","Aug","N",26.5518166875328,27.2847368997013,25.8513538495565,26.593817204301,27.3588647670737,25.8165356099752
"98",2013,8,"2013-08","Aug","NE",24.6545808633436,25.3428216457003,23.994710632197,24.9088500620374,25.5237643108951,24.2245018955361
"99",2013,8,"2013-08","Aug","S",15.5716482321969,16.1630661958641,14.9990831720574,15.2575342465753,15.908176100629,14.7053069485046
"100",2013,8,"2013-08","Aug","SE",19.7242764823586,20.5019690700102,18.972975730043,20.5303881700554,21.1853598014889,19.7664197530865
"101",2013,9,"2013-09","Sep","CO",25.6185127031987,26.4530834397942,24.8092824689311,25.8457584578463,26.6888587549087,25.0317606625175
"102",2013,9,"2013-09","Sep","N",27.371094438598,28.0771740703781,26.695702291674,27.2757175925925,27.9344859596194,26.64125
"103",2013,9,"2013-09","Sep","NE",25.8390631213027,26.5471564291727,25.1651518903775,26.1886027668601,26.8957233146068,25.5275028089888
"104",2013,9,"2013-09","Sep","S",17.1290957770923,17.7059293735521,16.5787480234703,16.9484132499421,17.3761640027797,16.4627923627685
"105",2013,9,"2013-09","Sep","SE",21.6026111186424,22.3507010171394,20.8886982194248,22.172986111111,22.8580324074074,21.4854629629629
"106",2013,10,"2013-10","Oct","CO",25.6152030533062,26.3404594351343,24.9230256395117,25.7811642773278,26.5122563143259,25.1244816245182
"107",2013,10,"2013-10","Oct","N",27.092630169912,27.7357762455084,26.4878680735472,27.2579814856627,27.9577547339945,26.6238202754572
"108",2013,10,"2013-10","Oct","NE",26.6412966203396,27.3193329300148,26.0057164678987,27.1727785735161,27.9090550026376,26.5378793726064
"109",2013,10,"2013-10","Oct","S",19.0694272680955,19.6809724204835,18.5006297307111,18.8853179972936,19.5328929539295,18.3308024858146
"110",2013,10,"2013-10","Oct","SE",22.4747550722212,23.1556583543297,21.8375539524694,22.9114743011722,23.5757889990983,22.3076401446654
"111",2013,11,"2013-11","Nov","CO",24.9695396056842,25.6238748665434,24.3485522852012,25.1098034293753,25.7576875000092,24.5501579616588
"112",2013,11,"2013-11","Nov","N",26.6544689375507,27.2395786408872,26.1078898836874,26.6460394701271,27.2619872136388,26.0758680555555
"113",2013,11,"2013-11","Nov","NE",26.6122878738961,27.2622252462294,26.0064247354781,26.8235065295915,27.4249987797187,26.2338338030405
"114",2013,11,"2013-11","Nov","S",21.1603624950251,21.8070002931083,20.5526384879942,21.3964063011069,22.0616488884459,20.7598613740972
"115",2013,11,"2013-11","Nov","SE",22.7298861601905,23.3597443559585,22.1414995993064,23.2384579548102,23.8477314814815,22.6709752321981
"116",2013,12,"2013-12","Dec","CO",25.007486233102,25.6416235274459,24.4068062224202,25.0744050522139,25.6863463261649,24.5068700381419
"117",2013,12,"2013-12","Dec","N",26.2429121821622,26.8041148761507,25.7213016770383,26.2593166450087,26.8200590113151,25.7237875920549
"118",2013,12,"2013-12","Dec","NE",26.6510714529105,27.2942488658408,26.0544706193753,26.7302092121684,27.3412932567738,26.1346321625269
"119",2013,12,"2013-12","Dec","S",22.5711203602633,23.2174042854155,21.9646999862127,22.9230228060756,23.4680925161628,22.4333374667819
"120",2013,12,"2013-12","Dec","SE",23.7156596166022,24.3559226340705,23.1155479471672,24.272278648475,24.9026195889426,23.62521281362
"121",2014,1,"2014-01","Jan","CO",24.7185308527115,25.3605939509328,24.1072314349171,24.7610594969198,25.3657050282539,24.2119573431306
"122",2014,1,"2014-01","Jan","N",25.6682823090856,26.2010794409183,25.172140009738,25.6972333496262,26.2738904734554,25.218226429129
"123",2014,1,"2014-01","Jan","NE",26.3515495166085,26.9851060053895,25.7618217985011,26.4535531222506,27.0698272884225,25.8719511068473
"124",2014,1,"2014-01","Jan","S",22.9238894177241,23.5813480614941,22.304929062262,23.3573638197714,23.9995740865277,22.7386120591581
"125",2014,1,"2014-01","Jan","SE",23.7165705953246,24.3734303581054,23.0975522993782,24.1852947233138,24.8505984476021,23.5511266091344
"126",2014,2,"2014-02","Feb","CO",24.8563263993073,25.5096860384953,24.2388500025425,25.0246448604669,25.63986370945,24.3562583604715
"127",2014,2,"2014-02","Feb","N",25.4761734551524,25.9981168987403,24.9922283392686,25.5624123090761,26.0989541502141,25.0925585915064
"128",2014,2,"2014-02","Feb","NE",26.2914095808796,26.9165063751265,25.7085077206377,26.4212524654833,27.0166022995379,25.8150414812385
"129",2014,2,"2014-02","Feb","S",23.3603360733025,23.9997464353328,22.7639372244402,23.807399577167,24.4120845921451,23.160766961652
"130",2014,2,"2014-02","Feb","SE",24.3550652452311,25.0844016127856,23.6708509158595,24.7219237267637,25.4866533109334,23.9617397923404
"131",2014,3,"2014-03","Mar","CO",24.7549668674028,25.3962681122057,24.1470567688861,24.9304930211616,25.5800218473819,24.289002693882
"132",2014,3,"2014-03","Mar","N",25.7606863613959,26.2941766792712,25.260720000646,25.9182968924643,26.4545929871114,25.4193062515643
"133",2014,3,"2014-03","Mar","NE",26.4530764774029,27.0770266600995,25.8673329837149,26.5729487725166,27.1542801110062,26.0034792982438
"134",2014,3,"2014-03","Mar","S",21.4585927895871,22.0803422072445,20.8690360437362,21.8005663048608,22.4207798383262,21.1269785022442
"135",2014,3,"2014-03","Mar","SE",23.4291674543021,24.0654451560117,22.8364920918839,23.8672157733014,24.4508184644046,23.2540018924863
"136",2014,4,"2014-04","Apr","CO",24.1573961211994,24.8185493168474,23.5291301824327,24.2540174447784,24.9433750879691,23.6292612131225
"137",2014,4,"2014-04","Apr","N",25.9054749480666,26.4468876518203,25.3975107711305,26.0069145019325,26.546385628615,25.5043928847132
"138",2014,4,"2014-04","Apr","NE",25.8959945797124,26.4926716786596,25.3362351816571,26.1044718564293,26.6756252028563,25.5351418847464
"139",2014,4,"2014-04","Apr","S",19.2862908371772,19.9057709958338,18.7101122729406,19.3519801980198,19.9738399462004,18.7378359264498
"140",2014,4,"2014-04","Apr","SE",21.9655579096667,22.6095810483584,21.3647851890622,22.2346180555555,22.889973970393,21.6486528749552
"141",2014,5,"2014-05","May","CO",22.5347118953085,23.23672295133,21.8619491593024,22.2133879003677,22.983022334554,21.5368976527965
"142",2014,5,"2014-05","May","N",25.9090326986171,26.4699308843856,25.3850428066739,26.0546846434111,26.5729999766105,25.5455575334942
"143",2014,5,"2014-05","May","NE",25.2748146083069,25.8602146034814,24.7262460589624,25.822358884163,26.4721102150537,25.196123271459
"144",2014,5,"2014-05","May","S",16.266381787155,16.8203978611845,15.7387437289618,16.0184696569921,16.5347007397444,15.5815246636771
"145",2014,5,"2014-05","May","SE",19.7829552987448,20.4488694020082,19.1516767091829,19.9152211021506,20.674590964619,19.3135724640933
"146",2014,6,"2014-06","Jun","CO",21.9353761960227,22.6719905099641,21.2199520441811,21.7638710582651,22.4981586719336,21.0226066307987
"147",2014,6,"2014-06","Jun","N",25.8806599011955,26.4998095438071,25.2893140169523,26.0419563625693,26.638236392172,25.4391882267163
"148",2014,6,"2014-06","Jun","NE",24.639856349207,25.2569807246176,24.0552223537135,25.108404226353,25.7383199273622,24.4943827662472
"149",2014,6,"2014-06","Jun","S",14.1412861884112,14.6550791469002,13.641726506169,13.6343791901314,14.1104104846687,13.1907039226222
"150",2014,6,"2014-06","Jun","SE",18.8144680252045,19.4868381745346,18.1706199889855,19.0594985016192,19.8809572944608,18.4091449477559
"151",2014,7,"2014-07","Jul","CO",21.7358512730711,22.5556008855701,20.9356346502671,21.7582017864248,22.6012402533379,20.8941182854235
"152",2014,7,"2014-07","Jul","N",25.7780040429105,26.4518270459845,25.131827907121,25.9527781755602,26.6394200959703,25.33763878103
"153",2014,7,"2014-07","Jul","NE",24.2537712645784,24.899666657689,23.6364501206135,24.4044549336101,25.0285613245508,23.8391251299843
"154",2014,7,"2014-07","Jul","S",13.7581059847195,14.3019088660663,13.234042677868,13.3706059844104,13.7898206278027,12.9330943311674
"155",2014,7,"2014-07","Jul","SE",18.8437480469246,19.5499770234874,18.1629241627194,19.2912275255182,19.9433175549323,18.6050224014337
"156",2014,8,"2014-08","Aug","CO",23.372986112707,24.2864820414766,22.4777531254021,23.3644685653864,24.2862971875774,22.4530889378719
"157",2014,8,"2014-08","Aug","N",26.5723762302367,27.3025886499113,25.8747091771959,26.5958886514668,27.3592575348482,25.8296674677195
"158",2014,8,"2014-08","Aug","NE",24.6545808633436,25.3428216457003,23.994710632197,24.9088500620374,25.5237643108951,24.2245018955361
"159",2014,8,"2014-08","Aug","S",15.6041028432902,16.1976624613012,15.029621315656,15.2861666292387,15.9119020884797,14.7671925011431
"160",2014,8,"2014-08","Aug","SE",19.7116497338122,20.4890434629143,18.9603689958942,20.5227493398766,21.1726013373325,19.7050180278605
"161",2014,9,"2014-09","Sep","CO",25.6185127031987,26.4530834397942,24.8092824689311,25.8457584578463,26.6888587549087,25.0317606625175
"162",2014,9,"2014-09","Sep","N",27.3821751576382,28.0855959386241,26.7096584671233,27.305032154384,27.9364532623479,26.6471223199721
"163",2014,9,"2014-09","Sep","NE",25.8390631213027,26.5471564291727,25.1651518903775,26.1886027668601,26.8957233146068,25.5275028089888
"164",2014,9,"2014-09","Sep","S",17.1824040224631,17.7598224245401,16.6320413290312,16.9764388066714,17.4317398689638,16.471681624941
"165",2014,9,"2014-09","Sep","SE",21.5878395411942,22.3366818612324,20.8732336519895,22.164439026678,22.8463314689342,21.4746513323668
"166",2014,10,"2014-10","Oct","CO",25.6039916853404,26.3304735566175,24.9104305143101,25.7800962627406,26.5014661960358,25.099886852229
"167",2014,10,"2014-10","Oct","N",27.1123938312337,27.7540989541055,26.5091407283796,27.264525689676,27.9588591063262,26.6293420531011
"168",2014,10,"2014-10","Oct","NE",26.6412966203396,27.3193329300148,26.0057164678987,27.1727785735161,27.9090550026376,26.5378793726064
"169",2014,10,"2014-10","Oct","S",19.1223382735058,19.7346776288699,18.5530597071028,18.9406106457714,19.5522101939558,18.4667867597389
"170",2014,10,"2014-10","Oct","SE",22.4540571342684,23.1362781962121,21.8158860840382,22.8924478507182,23.5725398403002,22.2965939651066
"171",2014,11,"2014-11","Nov","CO",24.9421738658905,25.597150038476,24.3202214363964,25.1035416666667,25.7574933490984,24.5444131455399
"172",2014,11,"2014-11","Nov","N",26.6784881852011,27.2626220105474,26.1330250814763,26.6724378784119,27.263294850735,26.1016733700433
"173",2014,11,"2014-11","Nov","NE",26.6122878738961,27.2622252462294,26.0064247354781,26.8235065295915,27.4249987797187,26.2338338030405
"174",2014,11,"2014-11","Nov","S",21.1309037283925,21.7768154631406,20.5242790351179,21.3964063011069,22.0616488884459,20.7598613740972
"175",2014,11,"2014-11","Nov","SE",22.7073438376545,23.3382008407596,22.1183022243325,23.2070127751347,23.8226388888889,22.6297210736946
"176",2014,12,"2014-12","Dec","CO",24.972528085495,25.6070541916173,24.3713509336399,24.9928065201984,25.6611783154121,24.4340085021255
"177",2014,12,"2014-12","Dec","N",26.2429121821622,26.8041148761507,25.7213016770383,26.2593166450087,26.8200590113151,25.7237875920549
"178",2014,12,"2014-12","Dec","NE",26.6510714529105,27.2942488658408,26.0544706193753,26.7302092121684,27.3412932567738,26.1346321625269
"179",2014,12,"2014-12","Dec","S",22.5364735302386,23.1813385365571,21.9314504816993,22.9230228060756,23.4680925161628,22.4333374667819
"180",2014,12,"2014-12","Dec","SE",23.7156596166022,24.3559226340705,23.1155479471672,24.272278648475,24.9026195889426,23.62521281362
"181",2015,1,"2015-01","Jan","CO",25.1896369477265,25.8452417934181,24.568660629281,25.2281936351412,25.832003585836,24.5491259524877
"182",2015,1,"2015-01","Jan","N",26.0351791472074,26.584236145106,25.5260810743675,26.0350604078026,26.6134320451854,25.4649030387865
"183",2015,1,"2015-01","Jan","NE",26.7984015833365,27.4437215528846,26.1958794673384,27.0392064559516,27.6442600896861,26.4523360287511
"184",2015,1,"2015-01","Jan","S",23.4834892095997,24.1214492225738,22.8785191292786,23.8625733634312,24.5609690444145,23.1167945823927
"185",2015,1,"2015-01","Jan","SE",24.5858662574745,25.2794180100969,23.9304571570406,25.045584939489,25.6244704821992,24.4034065441505
"186",2015,2,"2015-02","Feb","CO",25.1264240007076,25.7882672631209,24.4967107996423,25.2341176470588,25.8335784313725,24.5484015984017
"187",2015,2,"2015-02","Feb","N",25.9980823623549,26.5412256566094,25.48803084559,26.0959633418585,26.630612745098,25.6055476609025
"188",2015,2,"2015-02","Feb","NE",26.5874865031621,27.219923396787,25.9903735380838,26.7614138438881,27.3473735886107,26.1918650793651
"189",2015,2,"2015-02","Feb","S",23.4125515434192,24.037780432847,22.8187391580061,23.6755882352942,24.3639215686275,23.1230392156863
"190",2015,2,"2015-02","Feb","SE",24.4119445909995,25.1189668195203,23.7447829756764,24.8523529411765,25.5384502206964,24.2024019607843
"191",2015,3,"2015-03","Mar","CO",24.8977881462419,25.5406570600117,24.2873953788695,24.9923450134771,25.6597911227154,24.3745071684588
"192",2015,3,"2015-03","Mar","N",25.9208047313467,26.4467384804392,25.4272982723631,26.0239687953521,26.5572579655907,25.4613041196256
"193",2015,3,"2015-03","Mar","NE",26.6738517804634,27.3047622688615,26.082135855867,26.7082706766917,27.2973542600897,26.0752475247526
"194",2015,3,"2015-03","Mar","S",21.5711065174102,22.1787452660913,20.9965807455863,21.7104338842975,22.3249551971326,21.0811594202898
"195",2015,3,"2015-03","Mar","SE",23.7328563430899,24.4062412177384,23.1024827961529,23.8888290713325,24.5420556552963,23.3097808658472
"196",2015,4,"2015-04","Apr","CO",24.6772822292226,25.348777592652,24.0358669195626,24.9743518518518,25.6074537037037,24.3461538461539
"197",2015,4,"2015-04","Apr","N",26.1882935397389,26.7452414672926,25.6658196845262,26.3669692224336,26.9181365740741,25.8218402777778
"198",2015,4,"2015-04","Apr","NE",26.4520171203123,27.0768962044849,25.8614504449194,26.6050595238095,27.2477777777778,25.9818518518518
"199",2015,4,"2015-04","Apr","S",19.9043730655504,20.4880283849399,19.3553050467194,19.7122487143525,20.2746296296297,19.1383077638308
"200",2015,4,"2015-04","Apr","SE",22.825430134423,23.5116179633567,22.1805114792129,23.0741666666666,23.8467129629629,22.3684722222222
"201",2015,5,"2015-05","May","CO",23.2739657861564,23.9237310252178,22.6525574577426,23.299889685604,23.9268144044321,22.6915789473684
"202",2015,5,"2015-05","May","N",26.3985350478618,26.9875796080129,25.8438467311077,26.4527553763441,27.0542813455658,25.9107526881721
"203",2015,5,"2015-05","May","NE",25.8963264353087,26.5173862032489,25.3067183327692,26.4572580645161,27.0646556326749,25.7374551971326
"204",2015,5,"2015-05","May","S",16.4217204951208,16.898689846391,15.9669807628372,16.1814349775785,16.6,15.692466367713
