"","ano_inter","mes_inter","mes_inter_int","month_inter","regiao","age_ajusted_hospitalizations","hospitalizations","age_ajusted_deaths","deaths","lethality","age_ajusted_lethality"
"40",2012,"March","2012-03","Mar","SE",16.2643317210515,16.3707101562456,2.86370953205126,2.90642494944442,0.17753811054651,0.176072990957548
"41",2012,"May","2012-05","May","CO",32.6134732046333,27.4994990479393,3.89220723346064,3.01074705797652,0.109483705602343,0.119343536612583
"42",2012,"May","2012-05","May","N",32.290128998091,25.4246112258504,2.75441378839791,1.9005275985924,0.0747514910536779,0.0853020373056036
"43",2012,"May","2012-05","May","NE",7.54469362677843,7.47511143571935,0.666891688876733,0.665773646522727,0.0890653807970501,0.0883921497500879
"44",2012,"May","2012-05","May","S",36.4033640954821,36.5719510421879,3.94425445143736,3.96834980482433,0.108508014796547,0.108348625173542
"45",2012,"May","2012-05","May","SE",20.7246423014309,20.8559757616382,3.60650476575145,3.66358939304968,0.175661375661376,0.174020121230389
"46",2012,"November","2012-11","Nov","CO",22.5024086531669,18.5578823673937,2.53465429187969,1.94339191367715,0.104720564297341,0.112639243689274
"47",2012,"November","2012-11","Nov","N",23.1960840560259,18.5301440862759,2.54246374110886,1.79943570505025,0.0971085651936716,0.109607455075951
"48",2012,"November","2012-11","Nov","NE",6.09285690492598,6.05557176582455,0.670099775044869,0.670014242997394,0.110644257703081,0.109981210046654
"49",2012,"November","2012-11","Nov","S",27.4312219783563,27.5429531276759,3.42300270693537,3.44725336580699,0.125159177733309,0.12478491514655
"50",2012,"November","2012-11","Nov","SE",15.7543894394131,15.8512206500949,2.93070425232903,2.96754136193274,0.187212166648817,0.186024616415614
"51",2012,"October","2012-10","Oct","CO",29.508156204055,24.2974336150412,3.87814072231341,2.98053889351521,0.122668876916701,0.13142606049308
"52",2012,"October","2012-10","Oct","N",24.9447041810485,19.8746662703864,2.07919541168758,1.45572326700694,0.0732451678535097,0.0833521775442514
"53",2012,"October","2012-10","Oct","NE",7.22509720106634,7.17614938425532,0.719703161240377,0.721961549812066,0.10060570246713,0.0996115541717774
"54",2012,"October","2012-10","Oct","S",33.7615331136662,33.9163634202726,3.74757379789527,3.76792809750997,0.111094696410105,0.111001292070422
"55",2012,"October","2012-10","Oct","SE",19.751166844179,19.8882992305732,3.5639303586211,3.6347288649302,0.182757148954332,0.180441509442844
"56",2012,"September","2012-09","Sep","CO",31.9532493024598,26.5831847259465,3.38348603058488,2.57776336736451,0.096969696969697,0.10588863744522
"57",2012,"September","2012-09","Sep","N",24.720020125135,19.6219365365311,2.61964931714386,1.77921732634182,0.0906749098402885,0.105972782541557
"58",2012,"September","2012-09","Sep","NE",7.26633521960075,7.20371326134066,0.695562683188471,0.695457821845397,0.0965415746872701,0.0957240014625541
"59",2012,"September","2012-09","Sep","S",32.8865052495742,33.0395184507723,3.61598853294421,3.63765398775564,0.110100090991811,0.109953566227321
"60",2012,"September","2012-09","Sep","SE",19.9185600406176,20.0614623992901,3.38952702168511,3.45137962746525,0.172040280951172,0.170169280047014
"61",2013,"April","2013-04","Apr","CO",32.5658261615272,27.6691607313363,3.3777393467237,2.65860263254833,0.096085409252669,0.103720364101007
"62",2013,"April","2013-04","Apr","N",32.8227807646105,26.445018706672,2.50556770025913,1.81359800299204,0.0685799478196049,0.0763362409244933
"63",2013,"April","2013-04","Apr","NE",8.17359848181624,8.19258705482688,0.83249690103388,0.84066699542838,0.102613129381772,0.101851944756759
"64",2013,"April","2013-04","Apr","S",31.4587877669776,32.1001687021925,3.47000814694627,3.58038446424823,0.111537870640651,0.110303301342996
"65",2013,"April","2013-04","Apr","SE",19.1466080258349,19.5746211674319,3.36353355493868,3.48268341057882,0.177918304563322,0.175672555180541
"66",2013,"August","2013-08","Aug","CO",35.3161210844346,29.8748162487097,3.99881782254739,3.13124310055692,0.104812129202373,0.113229247713443
"67",2013,"August","2013-08","Aug","N",25.2169709923203,20.314268935688,2.04951365732489,1.43905058933064,0.0708393983503154,0.0812751721033054
"68",2013,"August","2013-08","Aug","NE",7.44983885312618,7.46157227619351,0.819141750108595,0.830223927162189,0.111266620013996,0.109954291127366
"69",2013,"August","2013-08","Aug","S",44.8175013620692,45.7312742933524,5.0274608966963,5.19303697087244,0.113555483662245,0.112176287028603
"70",2013,"August","2013-08","Aug","SE",21.3854962572417,21.8830280389972,3.78496638394556,3.93432823327636,0.179789023085155,0.176987540453445
"71",2013,"December","2013-12","Dec","CO",26.2727277940639,21.9187017038984,3.45636869235285,2.7176826910494,0.123989218328841,0.131557283257576
"72",2013,"December","2013-12","Dec","N",25.646173555278,20.5113991534046,2.23622601776681,1.55732871996056,0.0759250360403652,0.0871953086080007
"73",2013,"December","2013-12","Dec","NE",6.05274921359962,6.06428974217714,0.777782777694532,0.787407347270805,0.129843292577923,0.128500744082866
"74",2013,"December","2013-12","Dec","S",24.7512995638166,25.2747525885292,3.52003278995295,3.61490607753988,0.143024390243902,0.142216079639665
"75",2013,"December","2013-12","Dec","SE",14.9052712115573,15.2605767313691,3.00828191591258,3.12638582822853,0.204866820124959,0.201826714402889
"76",2013,"February","2013-02","Feb","CO",25.1548366389117,21.2885144132203,2.82728354814027,2.21550219379027,0.104070305272895,0.112395225964886
"77",2013,"February","2013-02","Feb","N",23.7348033894302,19.180770183818,2.41926731367288,1.6854633614763,0.0878725590955807,0.101929106973359
"78",2013,"February","2013-02","Feb","NE",5.74047366931447,5.75204200101803,0.694874707834335,0.703862801141277,0.12236746550472,0.121048322466623
"79",2013,"February","2013-02","Feb","S",23.7268983260723,24.2243092126547,2.96949571418198,3.05762860583182,0.126221498371336,0.125153135204316
"80",2013,"February","2013-02","Feb","SE",15.5446355539374,15.9029160347612,2.85594181100874,2.9674737609831,0.186599347848953,0.183725234412803
"81",2013,"January","2013-01","Jan","CO",25.9348081699516,21.7217681755615,3.51525665123463,2.74722272029994,0.126473254759746,0.135542034018492
"82",2013,"January","2013-01","Jan","N",24.7903506629591,20.1072822070857,1.9978603917012,1.43905058933064,0.0715686274509804,0.0805902433113357
"83",2013,"January","2013-01","Jan","NE",6.2911949311862,6.31179046008587,0.76278018637714,0.7706984380449,0.122104566512244,0.121245676651338
"84",2013,"January","2013-01","Jan","S",25.7714418120406,26.2857426920704,3.05891376058903,3.14639846858178,0.119699812382739,0.118693931946015
"85",2013,"January","2013-01","Jan","SE",15.9462805833,16.2993598235735,3.06678867174639,3.17991410351121,0.195094417077176,0.192319999370771
"86",2013,"July","2013-07","Jul","CO",35.9211084366151,30.4360768044699,3.83030105738599,3.04262301280531,0.0999676480103526,0.106630926051316
"87",2013,"July","2013-07","Jul","N",25.7353897518011,20.6691033275778,2.09128396665272,1.44890710021647,0.0701001430615164,0.0812610178754479
"88",2013,"July","2013-07","Jul","NE",8.48704763463337,8.49230311406656,0.850402433464215,0.857375904654285,0.100959173635022,0.100200030690761
"89",2013,"July","2013-07","Jul","S",50.8696948558458,51.9057114135161,5.4037766643686,5.56784305803892,0.107268408551069,0.106227817557817
"90",2013,"July","2013-07","Jul","SE",23.2294311618145,23.7381173292622,3.98203313302475,4.13338650698379,0.17412444507082,0.171421896011409
"91",2013,"June","2013-06","Jun","CO",31.5547788421159,26.8420399123213,3.42401286784245,2.70783601463256,0.100880410858401,0.108510120922554
"92",2013,"June","2013-06","Jun","N",25.6368582624894,20.7676684364361,2.01232547531953,1.4587636111023,0.0702420503084955,0.07849345090244
"93",2013,"June","2013-06","Jun","NE",8.03232832834339,8.03907395131387,0.867560041002668,0.879306348013287,0.109379059495973,0.108008538189523
"94",2013,"June","2013-06","Jun","S",40.8220403106397,41.6429289478128,4.6396909437936,4.77384595233098,0.114637612505921,0.113656517618604
"95",2013,"June","2013-06","Jun","SE",22.786329811553,23.2429807828975,3.63758541873143,3.77207064882576,0.162288593019072,0.159638934783044
"96",2013,"March","2013-03","Mar","CO",28.8738339977436,24.4197575137772,3.50467776394593,2.76691607313363,0.113306451612903,0.121379023105134
"97",2013,"March","2013-03","Mar","N",30.1125087327921,24.1977342247036,2.62658184649575,1.8333110247637,0.0757637474541751,0.0872256068002545
"98",2013,"March","2013-03","Mar","NE",6.81639525580236,6.83603248704866,0.786034746662803,0.797850415536996,0.116712496180874,0.115315312150319
"99",2013,"March","2013-03","Mar","S",29.3620785211131,29.9647603371519,3.21716224080749,3.3091432169567,0.110434496379197,0.109568613764661
"100",2013,"March","2013-03","Mar","SE",16.4942284315126,16.8814798172725,3.03392179543461,3.15649548307504,0.186979785969084,0.183938388390344
"101",2013,"May","2013-05","May","CO",33.3983099413988,28.3781214333492,3.66630032020409,2.88507619013578,0.101665510062457,0.109775025342211
"102",2013,"May","2013-05","May","N",34.7005655796579,28.4163208838373,2.78617335226622,1.95158915539361,0.068678459937565,0.0802918714932855
"103",2013,"May","2013-05","May","NE",8.57698067938928,8.592556569422,0.933303298589576,0.940920450783814,0.109504132231405,0.108814900426712
"104",2013,"May","2013-05","May","S",33.9299651679775,34.6202464724829,3.76073128524662,3.87628400674809,0.111965811965812,0.110838053226059
"105",2013,"May","2013-05","May","SE",22.4883459474764,22.9686483720738,3.92920000199943,4.07818547309854,0.177554438860972,0.174721609636228
"106",2013,"November","2013-11","Nov","CO",24.5791201006927,20.6780204753759,2.77452643413369,2.16626881170604,0.104761904761905,0.1128814385042
"107",2013,"November","2013-11","Nov","N",24.2085836864579,19.4468959777353,1.87149836592633,1.33062896958655,0.0684237202230107,0.0773072225193099
"108",2013,"November","2013-11","Nov","NE",5.84408341199361,5.85333976320009,0.710822960235208,0.719527403540564,0.12292595896521,0.121631214020048
"109",2013,"November","2013-11","Nov","S",27.2587297390782,27.8638735854029,3.37527486214305,3.48668294245661,0.125132743362832,0.123823629877523
"110",2013,"November","2013-11","Nov","SE",15.1874146792049,15.5349091421928,2.89557008704701,3.00427445023994,0.193388607731237,0.190655891618718
"111",2013,"October","2013-10","Oct","CO",28.1863961900233,23.6812567825138,3.45481443503805,2.68814266179886,0.113513513513514,0.122570278646012
"112",2013,"October","2013-10","Oct","N",26.5096425173089,21.4280546657864,2.17820073863112,1.50804616553143,0.0703771849126035,0.0821663565326812
"113",2013,"October","2013-10","Oct","NE",6.61955141544181,6.62821542855146,0.764935222236315,0.773831358524757,0.116748069954309,0.115556957598653
"114",2013,"October","2013-10","Oct","S",36.0930348466354,36.8493563593152,4.05748989555397,4.17711520828961,0.113356531049251,0.112417531881008
"115",2013,"October","2013-10","Oct","SE",17.3976618994058,17.7764056696547,3.16154553969584,3.27526134385846,0.18424767102663,0.181722438220495
"116",2013,"September","2013-09","Sep","CO",30.8041895177903,25.9755323876388,3.47582468919874,2.74722272029994,0.105761940864291,0.112836102608424
"117",2013,"September","2013-09","Sep","N",24.3161023625307,19.4567524886212,2.30019000314305,1.59675476350386,0.0820668693009119,0.0945953413441566
"118",2013,"September","2013-09","Sep","NE",6.43189129679072,6.43606297245355,0.74283508670906,0.753989528818994,0.117150738276813,0.115492481516239
"119",2013,"September","2013-09","Sep","S",40.4877178770923,41.3371660872296,4.48795116017832,4.63082784012272,0.112025769506084,0.110847224676933
"120",2013,"September","2013-09","Sep","SE",19.2050814399582,19.6432042701379,3.41191328473864,3.54290272027182,0.180362769309376,0.177656798561645
"121",2014,"April","2014-04","Apr","CO",32.5319438723887,28.095086645305,3.57050273820375,2.86153660276255,0.101851851851852,0.109753747031212
"122",2014,"April","2014-04","Apr","N",32.4544117039057,26.0322012946694,3.05841845459934,2.21100675693278,0.0849335302806499,0.094237371562994
"123",2014,"April","2014-04","Apr","NE",7.36893474773319,7.44031005853572,0.818850208219647,0.840649055154707,0.112985755773752,0.111121924165706
"124",2014,"April","2014-04","Apr","S",25.7715397104327,26.7609920009836,2.94303550269252,3.11264668347496,0.116312828887679,0.11419711572379
"125",2014,"April","2014-04","Apr","SE",16.5028286789982,17.1675956644608,2.77832197956594,2.94782109363833,0.171708441371363,0.168354288443998
"126",2014,"August","2014-08","Aug","CO",27.7509534468173,23.6534422888285,3.65951716545936,2.90007581626777,0.122606924643585,0.131869961602312
"127",2014,"August","2014-08","Aug","N",23.7584196233989,18.9473665996283,2.25990903334136,1.60538316699032,0.084728564180619,0.0951203434051503
"128",2014,"August","2014-08","Aug","NE",7.05975523287517,7.1491182805568,0.833154603016237,0.86019903318156,0.120322394933794,0.118014658516273
"129",2014,"August","2014-08","Aug","S",40.0744439381544,41.668675804834,4.58592198578006,4.83164344782774,0.115953851532455,0.114435074703903
"130",2014,"August","2014-08","Aug","SE",20.3121698001884,21.1606732308993,3.49740199651166,3.72599310493435,0.176081028437865,0.172182589596076
"131",2014,"December","2014-12","Dec","CO",23.8153413821219,20.2041826801113,3.07303352911787,2.46650966433405,0.12207916070577,0.129035879847802
"132",2014,"December","2014-12","Dec","N",21.2875346953369,16.6806766965151,2.33044700465835,1.66130653839062,0.0995946728430805,0.109474724904093
"133",2014,"December","2014-12","Dec","NE",5.84062611202309,5.90820914895756,0.74461041198211,0.765535981683111,0.12957157784744,0.127488114750114
"134",2014,"December","2014-12","Dec","S",23.1629798044535,24.0902343162547,3.13506742168522,3.32145137519013,0.13787542834106,0.135348191301468
"135",2014,"December","2014-12","Dec","SE",14.8700707791988,15.4974934453022,2.98788642924428,3.17368881725603,0.204787234042553,0.200932898949205
"136",2014,"February","2014-02","Feb","CO",22.6104695964772,19.4912072302648,2.77014788713719,2.23527438330273,0.114681166584281,0.122516158955354
"137",2014,"February","2014-02","Feb","N",22.8103005308903,18.3032907182609,2.28223806710966,1.63422238555901,0.0892857142857143,0.100052959145321
"138",2014,"February","2014-02","Feb","NE",5.54691467665959,5.610843693707,0.682971190443154,0.701741316542852,0.125068769484687,0.123126319811079
"139",2014,"February","2014-02","Feb","S",22.2611588328515,23.1578970881312,3.62537177768198,3.84589106600962,0.166072551897672,0.162856381597345
"140",2014,"February","2014-02","Feb","SE",14.0612730325878,14.6830507046661,3.10094169388769,3.31217705655448,0.225578261845947,0.220530650866468
"141",2014,"January","2014-01","Jan","CO",26.7096288936867,22.8537536085952,2.99432585484762,2.40870084407622,0.10539629005059,0.112106606451405
"142",2014,"January","2014-01","Jan","N",27.5922293832058,21.8505146022096,2.03099375359341,1.44196092843442,0.065992080950286,0.073607453946059
"143",2014,"January","2014-01","Jan","NE",6.70312950162651,6.78590026774209,0.787889815129197,0.810809615008456,0.119484457922669,0.117540592784015
"144",2014,"January","2014-01","Jan","S",24.5979481158996,25.5275875429452,3.77091061280046,3.9770009887145,0.155792276964048,0.153301836195151
"145",2014,"January","2014-01","Jan","SE",15.3393495681806,15.9871482913931,3.17800917078459,3.37977250668824,0.211405589357533,0.207180177794301
"146",2014,"July","2014-07","Jul","CO",28.9073119430685,24.6747314467168,3.74619837489648,2.99642385003082,0.121436938695822,0.129593453112293
"147",2014,"July","2014-07","Jul","N",26.0136798163062,20.9757249722927,2.48086745251154,1.73996618697754,0.0829514207149404,0.0953678014809906
"148",2014,"July","2014-07","Jul","NE",7.16465371873435,7.247897116903,0.810234893811116,0.832417485459189,0.114849517319705,0.113087795393724
"149",2014,"July","2014-07","Jul","S",41.7515363654827,43.39252849225,4.98656909317889,5.2735324465738,0.121530886302596,0.119434385588298
"150",2014,"July","2014-07","Jul","SE",18.9169399765503,19.7065467182656,3.31247958104315,3.52320675453306,0.178783568978499,0.175106522785892
"151",2014,"June","2014-06","Jun","CO",31.520720803123,27.0159886671589,3.48175820063134,2.79409297912841,0.103423680456491,0.110459345849933
"152",2014,"June","2014-06","Jun","N",27.2961043803707,21.8642015797904,2.73155553974968,1.92063527630812,0.0878438331854481,0.10007125931545
"153",2014,"June","2014-06","Jun","NE",7.45526977292772,7.55246519563714,0.79180386709553,0.814925399856215,0.107901907356948,0.106207272333833
"154",2014,"June","2014-06","Jun","S",38.1440409956581,39.7165947334504,4.67586338925486,4.94818560134319,0.12458735786771,0.122584374051693
"155",2014,"June","2014-06","Jun","SE",20.6102474431113,21.4706230998053,3.46093918793508,3.67818168898608,0.171312293634339,0.16792322350753
"156",2014,"March","2014-03","Mar","CO",28.7998414385828,24.7807142838561,3.20734009519632,2.5724925014734,0.103810264385692,0.111366588668071
"157",2014,"March","2014-03","Mar","N",30.5747355979805,24.8978586976343,2.9282307184099,2.09564988265803,0.0841698841698842,0.0957728876845401
"158",2014,"March","2014-03","Mar","NE",6.90670359525321,6.99168951013003,0.792232094696037,0.818012238492034,0.116997792494481,0.114704805812214
"159",2014,"March","2014-03","Mar","S",24.8010444332685,25.7558159269129,3.1947658015147,3.37972245194785,0.131221719457014,0.128815776694839
"160",2014,"March","2014-03","Mar","SE",15.1008177238462,15.6837931005489,2.68256673195678,2.84230624464904,0.181225691159466,0.17764380585302
"161",2014,"May","2014-05","May","CO",34.3877594838933,29.6077507753849,4.03251496655216,3.20838952430952,0.108363163032867,0.117265998921533
"162",2014,"May","2014-05","May","N",30.4242757093182,24.3210743262606,2.46321605823289,1.71112696840885,0.0703557312252964,0.0809621922233128
"163",2014,"May","2014-05","May","NE",7.9175314143352,8.0052015288906,0.821866789128457,0.846822732426345,0.105784061696658,0.103803413730751
"164",2014,"May","2014-05","May","S",31.5887179130395,32.8211839837867,3.7376987958325,3.94786545033563,0.120284065690191,0.118323852399518
"165",2014,"May","2014-05","May","SE",20.6249517641518,21.4590824131971,3.51793294617523,3.73423645251164,0.174016594960049,0.170566844781171
"166",2014,"November","2014-11","Nov","CO",21.9693029158394,18.6337097297736,2.95306095048666,2.35089202381839,0.126163391933816,0.134417599038045
"167",2014,"November","2014-11","Nov","N",22.0727687337049,17.4886069718986,2.38214471595895,1.67619335520136,0.0958448753462604,0.107922333835784
"168",2014,"November","2014-11","Nov","NE",5.91202363844033,5.98640906106497,0.738148457534437,0.758333358199533,0.126675833619801,0.124855464503719
"169",2014,"November","2014-11","Nov","S",25.5823640828393,26.5813228476473,3.1901123701162,3.36515468275842,0.126598465473146,0.124699670436484
"170",2014,"November","2014-11","Nov","SE",14.5823924240908,15.172705550757,2.63586784717681,2.79449482870076,0.184179072041726,0.180756886148684
"171",2014,"October","2014-10","Oct","CO",25.4003257528851,21.5819595629229,4.02011633773602,3.1698503108043,0.146875,0.158270266958265
"172",2014,"October","2014-10","Oct","N",23.5983383886681,18.7072958259964,3.06702704961384,2.15070930780487,0.114966338684619,0.129967923974114
"173",2014,"October","2014-10","Oct","NE",6.5273195879235,6.60480573444071,0.805000822102337,0.83035959303531,0.125720517214519,0.123327931359713
"174",2014,"October","2014-10","Oct","S",33.1135830794687,34.457630056066,3.9184851666379,4.14210237286137,0.120208568207441,0.118334677260204
"175",2014,"October","2014-10","Oct","SE",18.1148818953013,18.875617282475,3.32502056418924,3.5330987716258,0.187177919468949,0.183551876485139
"176",2014,"September","2014-09","Sep","CO",25.175692744858,21.3025502650101,3.83770447152656,3.02532826015973,0.142017186793306,0.152436896589882
"177",2014,"September","2014-09","Sep","N",24.336610039226,19.4664725338647,2.06916358333692,1.48041321985934,0.0760493827160494,0.0850226707828992
"178",2014,"September","2014-09","Sep","NE",6.452177527908,6.53380844581688,0.781771611200951,0.808751722584577,0.123779527559055,0.121163995847837
"179",2014,"September","2014-09","Sep","S",35.7689789817796,37.2303621251209,3.88138923648948,4.11296683448251,0.110473457675753,0.108512720993983
"180",2014,"September","2014-09","Sep","SE",18.7293774423798,19.498814359318,3.15570874007113,3.34350177734817,0.171472055466306,0.168489782950851
"181",2015,"April","2015-04","Apr","CO",33.1990723562081,28.4668963386176,3.84722033222722,3.13154724467231,0.110006626905235,0.115883368395015
"182",2015,"April","2015-04","Apr","N",32.9668004244712,25.2814625738704,3.14562263759942,2.21306571492338,0.0875370919881306,0.0954178930650616
"183",2015,"April","2015-04","Apr","NE",9.11050203353111,9.3645303326577,1.04083676493304,1.09401561595254,0.116825465569511,0.114245818847551
"184",2015,"April","2015-04","Apr","S",26.2090212273967,27.7048431624619,3.08650734058884,3.34352302668524,0.120683701657459,0.117765074621042
"185",2015,"April","2015-04","Apr","SE",16.1307806547341,17.1124353142226,2.97064397639492,3.23397400525194,0.188983855650522,0.184159963487141
"186",2015,"August","2015-08","Aug","CO",25.8666485928975,22.1377752507407,3.84401965438841,3.13154724467231,0.141457179377929,0.148609111094659
"187",2015,"August","2015-08","Aug","N",20.5840589677088,16.3260483461085,2.45739435695475,1.71606366877533,0.10511200459506,0.119383371414247
"188",2015,"August","2015-08","Aug","NE",6.55395588204316,6.72530637684263,0.867577653242461,0.911510693921533,0.135534448967285,0.132374655682302
"189",2015,"August","2015-08","Aug","S",36.9223776725028,39.1799672554775,4.06180795727742,4.41498104954288,0.112684653888414,0.110009382204613
"190",2015,"August","2015-08","Aug","SE",17.6363728436458,18.7424232173722,3.16626196241552,3.44361352619541,0.183733633920055,0.179530223730573
"191",2015,"December","2015-12","Dec","CO",19.7945543747646,16.9311063379121,3.26258633952125,2.65992868372769,0.157103064066852,0.164822419224583
"192",2015,"December","2015-12","Dec","N",18.6263781963178,14.8913065902471,2.21914622378898,1.5660253152212,0.105163727959698,0.119139974524283
"193",2015,"December","2015-12","Dec","NE",5.41073149100079,5.5603166245447,0.920206699181278,0.966262170530835,0.173778264040846,0.170070664329173
"194",2015,"December","2015-12","Dec","S",25.5985354398345,27.1212812035841,3.49934831038922,3.79793602745075,0.140035273368607,0.136701113960754
"195",2015,"December","2015-12","Dec","SE",14.2378905169542,15.1151719712806,2.9390148101528,3.19172107855016,0.21116009031287,0.206422068399325
"196",2015,"February","2015-02","Feb","CO",18.4733644345534,15.969004473585,3.13138561459317,2.60333445641433,0.163024217365623,0.1695081383625
"197",2015,"February","2015-02","Feb","N",20.7339857701016,16.6242342913825,1.80934269069014,1.33146041235329,0.080091533180778,0.0872645863054085
"198",2015,"February","2015-02","Feb","NE",5.12808633859877,5.25411392202601,0.667166774449337,0.701630033585874,0.133539174064068,0.130100534662924
"199",2015,"February","2015-02","Feb","S",19.6621690965408,20.7690657823566,2.83796676141866,3.08044181571573,0.148318747121142,0.144336402941319
"200",2015,"February","2015-02","Feb","SE",11.7798354485241,12.4678636021572,2.35618023627731,2.54492627749977,0.204118873826903,0.200018094189298
"201",2015,"January","2015-01","Jan","CO",22.3875179819088,19.2043078016652,3.35831932188743,2.70709053982215,0.140962671905697,0.150008559439294
